instrument_key,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,option_type,exchange
NSE_EQ|INE0Q3R01026,20956.0,SUNCLAY,SUNDARAM CLAYTON LIMITED,1549.7,,,0.05,1.0,EQUITY,,NSE
NSE_EQ|INE108E01023,18931.0,SUNDARAM,SUNDARAM MULTI PAP LTD,2.99,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE660A01013,3339.0,SUNDARMFIN,SUNDARAM FINANCE LTD,4549.25,,,0.05,1.0,EQUITY,,NSE
NSE_EQ|INE202Z01029,2183.0,SUNDARMHLD,SUNDARAM FINANCE HOLD LTD,286.15,,,0.05,1.0,EQUITY,,NSE
NSE_EQ|INE073D01013,4179.0,SUNDRMBRAK,SUNDARAM BRAK LININGS LTD,769.9,,,0.05,1.0,EQUITY,,NSE
NSE_EQ|INE387A01021,3345.0,SUNDRMFAST,SUNDRAM FASTENERS LTD,1279.85,,,0.05,1.0,EQUITY,,NSE
NSE_EQ|INE947A01014,3348.0,SUNFLAG,SUNFLAG IRON AND STEEL CO,212.32,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE044A01036,3351.0,SUNPHARMA,SUN PHARMACEUTICAL IND L,1506.85,,,0.05,1.0,EQUITY,,NSE
NSE_EQ|INE0PLZ01012,20213.0,SUNREST,SUNREST LIFESCIENCE LTD,,,,0.05,1600.0,EQUITY,,NSE
NSE_EQ|INE805D01034,17641.0,SUNTECK,SUNTECK REALTY LIMITED,579.15,,,0.05,1.0,EQUITY,,NSE
NSE_EQ|INE424H01027,13404.0,SUNTV,SUN TV NETWORK LIMITED,778.95,,,0.05,1.0,EQUITY,,NSE
NSE_EQ|INE712B01010,20616.0,SUPERHOUSE,SUPERHOUSE LIMITED,216.43,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE662A01027,3357.0,SUPERSPIN,SUPER SPINNING MILLS LTD,9.24,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE399C01030,11689.0,SUPRAJIT,SUPRAJIT ENGINEERING LTD,498.35,,,0.05,1.0,EQUITY,,NSE
NSE_EQ|INE319Z01021,1401.0,SUPREMEENG,SUPREME ENGINEERING LTD,1.11,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE195A01028,3363.0,SUPREMEIND,SUPREME INDUSTRIES LTD,6160.7,,,0.05,1.0,EQUITY,,NSE
NSE_EQ|INE550H01011,13419.0,SUPREMEINF,SUPREME INFRA. LTD,93.44,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE0QHG01026,21067.0,SUPREMEPWR,SUPREME POWER EQUIPMENT L,245.55,,,0.05,1000.0,EQUITY,,NSE
NSE_EQ|INE07RO01027,7390.0,SUPRIYA,SUPRIYA LIFESCIENCE LTD,380.2,,,0.05,1.0,EQUITY,,NSE
NSE_EQ|INE843S01025,20822.0,SURAJEST,SURAJ ESTATE DEVELOPERS L,384.75,,,0.05,1.0,EQUITY,,NSE
NSE_EQ|INE272L01022,21081.0,SURANASOL,SURANA SOLAR LIMITED,38.22,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE130B01031,10700.0,SURANAT&P,SURANA TELECOM AND POW LT,18.98,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE01ZJ01015,8513.0,SURANI,SURANI STEEL TUBES LTD.,372.95,,,0.05,200.0,EQUITY,,NSE
NSE_EQ|INE713B01026,11852.0,SURYALAXMI,SURYALAKSHMI COT MIL LTD,70.97,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE335A01020,3375.0,SURYAROSNI,SURYA ROSHNI LTD,618.15,,,0.05,1.0,EQUITY,,NSE
NSE_EQ|INE428Q01011,2970.0,SURYODAY,SURYODAY SMALL FIN BK LTD,204.25,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE645H01027,13801.0,SUTLEJTEX,SUTLEJ TEXT & INDUS LTD,56.97,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE591Q01016,638.0,SUULD,SUUMAYA INDUSTRIES LTD,7.37,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE495B01038,11233.0,SUVEN,SUVEN LIFE SCIENCES LTD,99.91,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE03QK01018,17945.0,SUVENPHAR,SUVEN PHARMACEUTICALS LTD,671.85,,,0.05,1.0,EQUITY,,NSE
NSE_EQ|INE018401013,2998.0,SUVIDHAA,SUVIDHAA INFOSERVE LTD,5.62,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE040H01021,12018.0,SUZLON,SUZLON ENERGY LIMITED,50.28,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE00CE01017,15121.0,SVLL,SHREE VASU LOGISTICS LTD,218.48,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE308E01029,5020.0,SVPGLOB,SVP GLOBAL TEXTILES LTD,6.31,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE665A01038,27095.0,SWANENERGY,SWAN ENERGY LIMITED,600.7,,,0.05,1.0,EQUITY,,NSE
NSE_EQ|INE0GMR01016,8608.0,SWARAJ,SWARAJ SUITING LIMITED,210.0,,,0.05,1000.0,EQUITY,,NSE
NSE_EQ|INE277A01016,3384.0,SWARAJENG,SWARAJ ENGINES LTD,2699.0,,,0.05,1.0,EQUITY,,NSE
NSE_EQ|INE0DGC01025,11492.0,SWASTIK,SWASTIK PIPE LIMITED,73.0,,,0.05,1200.0,EQUITY,,NSE
NSE_EQ|INE409B01013,11909.0,SWELECTES,SWELECT ENERGY SYS LTD,1270.7,,,0.05,1.0,EQUITY,,NSE
NSE_EQ|INE00M201021,12489.0,SWSOLAR,STRLNG & WIL REN ENE LTD,766.15,,,0.05,1.0,EQUITY,,NSE
NSE_EQ|INE225D01027,24190.0,SYMPHONY,SYMPHONY LIMITED,1227.7,,,0.05,1.0,EQUITY,,NSE
NSE_EQ|INE312C01025,11992.0,SYNCOMF,SYNCOM FORMU (I) LTD,12.66,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE398R01022,10243.0,SYNGENE,SYNGENE INTERNATIONAL LTD,694.55,,,0.05,1.0,EQUITY,,NSE
NSE_EQ|INE0BTR01012,17203.0,SYNOPTICS,SYNOPTICS TECHNOLOGIES L,104.5,,,0.05,600.0,EQUITY,,NSE
NSE_EQ|INE0DYJ01015,10793.0,SYRMA,SYRMA SGS TECHNOLOGY LTD,470.9,,,0.05,1.0,EQUITY,,NSE
NSE_EQ|INE0O7R01011,14506.0,SYSTANGO,SYSTANGO TECHNOLOGIES LTD,238.2,,,0.05,400.0,EQUITY,,NSE
NSE_EQ|INE0SOY01013,23438.0,TAC,TAC INFOSEC LIMITED,526.65,,,0.05,1200.0,EQUITY,,NSE
NSE_EQ|INE123C01018,8961.0,TAINWALCHM,TAINWALA CHEMICAL AND PLA,170.02,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE586B01026,9354.0,TAJGVK,TAJ GVK HOTELS & RESORTS,338.65,,,0.05,1.0,EQUITY,,NSE
NSE_EQ|INE142I01023,14917.0,TAKE,TAKE SOLUTIONS LTD,22.42,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE187D01029,13648.0,TALBROAUTO,TALBROS AUTO. COMP. LTD,305.95,,,0.05,1.0,EQUITY,,NSE
NSE_EQ|INE483C01032,13976.0,TANLA,TANLA PLATFORMS LIMITED,959.05,,,0.05,1.0,EQUITY,,NSE
NSE_EQ|INE0M7001010,10986.0,TAPIFRUIT,TAPI FRUIT PROCESSING LTD,140.0,,,0.05,750.0,EQUITY,,NSE
NSE_EQ|INE555Z01012,23514.0,TARACHAND,TARA CHAND INFRA SOLN LTD,430.5,,,0.05,1.0,EQUITY,,NSE
NSE_EQ|INE747K01017,18831.0,TARAPUR,TARAPUR TRANSFORMERS LTD,12.26,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE0EK901012,1581.0,TARC,TARC LIMITED,177.38,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE924H01018,14775.0,TARMAT,TARMAT LIMITED,76.5,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE144Z01023,6943.0,TARSONS,TARSONS PRODUCTS LIMITED,459.55,,,0.05,1.0,EQUITY,,NSE
NSE_EQ|INE488B01017,20092.0,TASTYBITE,TASTY BITE EATABLES LTD,10830.3,,,0.05,1.0,EQUITY,,NSE
NSE_EQ|INE092A01019,3405.0,TATACHEM,TATA CHEMICALS LTD,1123.6,,,0.05,1.0,EQUITY,,NSE
NSE_EQ|INE151A01013,3721.0,TATACOMM,TATA COMMUNICATIONS LTD,1897.0,,,0.05,1.0,EQUITY,,NSE
NSE_EQ|INE192A01025,3432.0,TATACONSUM,TATA CONSUMER PRODUCT LTD,1124.65,,,0.05,1.0,EQUITY,,NSE
NSE_EQ|INE670A01012,3411.0,TATAELXSI,TATA ELXSI LIMITED,7120.25,,,0.05,1.0,EQUITY,,NSE
NSE_EQ|INF277KA1976,21401.0,TATAGOLD,TATAAML-TATAGOLD,7.1,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE672A01018,1621.0,TATAINVEST,TATA INVESTMENT CORP LTD,6408.5,,,0.05,1.0,EQUITY,,NSE
NSE_EQ|INE155A01022,3456.0,TATAMOTORS,TATA MOTORS LIMITED,988.7,,,0.05,1.0,EQUITY,,NSE
NSE_EQ|IN9155A01020,16965.0,TATAMTRDVR,TATA MOTORS DVR  A  ORD,667.75,,,0.05,1.0,EQUITY,,NSE
NSE_EQ|INE245A01021,3426.0,TATAPOWER,TATA POWER CO LTD,449.65,,,0.05,1.0,EQUITY,,NSE
NSE_EQ|INE081A01020,3499.0,TATASTEEL,TATA STEEL LIMITED,182.23,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE142M01025,20293.0,TATATECH,TATA TECHNOLOGIES LIMITED,1058.85,,,0.05,1.0,EQUITY,,NSE
NSE_EQ|INF277KA1984,21428.0,TATSILV,TATAAML-TATSILV,8.79,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE0GK401011,5162.0,TATVA,TATVA CHIN PHARM CHEM LTD,1018.6,,,0.05,1.0,EQUITY,,NSE
NSE_EQ|INE0N2D01013,24022.0,TBI,TBI CORN LIMITED,240.6,,,0.05,1200.0,EQUITY,,NSE
NSE_EQ|INE673O01025,23740.0,TBOTEK,TBO TEK LIMITED,1530.05,,,0.05,1.0,EQUITY,,NSE
NSE_EQ|INE760L01018,27037.0,TBZ,TRIB BHIMJI ZAVERI LTD,110.27,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE688A01022,10580.0,TCI,TRANSPORT CORPN OF INDIA,912.7,,,0.05,1.0,EQUITY,,NSE
NSE_EQ|INE586V01016,19223.0,TCIEXP,TCI EXPRESS LIMITED,1159.25,,,0.05,1.0,EQUITY,,NSE
NSE_EQ|INE911B01018,8722.0,TCIFINANCE,TCIFINANCELTD-ROLL SETT,,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE0QJL01014,22777.0,TCL,THAAI CASTING LIMITED,191.6,,,0.05,800.0,EQUITY,,NSE
NSE_EQ|INE976I07CU7,23578.0,TCL26,TCL MARKET LINK 2026 SRA,,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE388G01026,19501.0,TCLCONS,TANTIA CONSTRUCTIONS LTD,40.81,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE778U01029,4172.0,TCNSBRANDS,TCNS CLOTHING CO. LIMITED,554.4,,,0.05,1.0,EQUITY,,NSE
NSE_EQ|INE822C01015,184.0,TCPLPACK,TCPL PACKAGING LIMITED,2099.7,,,0.05,1.0,EQUITY,,NSE
NSE_EQ|INE467B01029,11536.0,TCS,TATA CONSULTANCY SERV LT,3831.65,,,0.05,1.0,EQUITY,,NSE
NSE_EQ|INE419M01027,25178.0,TDPOWERSYS,TD POWER SYSTEMS LTD.,351.65,,,0.05,1.0,EQUITY,,NSE
NSE_EQ|INE985S01024,12716.0,TEAMLEASE,TEAMLEASE SERVICES LTD.,2860.65,,,0.05,1.0,EQUITY,,NSE
NSE_EQ|INF209KB11D8,6462.0,TECH,BIRLASLAMC - TECH,36.1,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE778A01021,25194.0,TECHIN,TECHINDIA NIRMAN LIMITED,31.22,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE0QD201012,21078.0,TECHLABS,TRIDENT TECHLABS LIMITED,579.25,,,0.05,500.0,EQUITY,,NSE
NSE_EQ|INE669C01036,13538.0,TECHM,TECH MAHINDRA LIMITED,1370.6,,,0.05,1.0,EQUITY,,NSE
NSE_EQ|INE285K01026,6448.0,TECHNOE,TECHNO ELEC & ENG CO. LTD,1396.15,,,0.05,1.0,EQUITY,,NSE
NSE_EQ|INE014B01011,3453.0,TECILCHEM,TECIL CHEMICALS,30.64,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE011K01018,7105.0,TEGA,TEGA INDUSTRIES LIMITED,1675.9,,,0.05,1.0,EQUITY,,NSE
NSE_EQ|INE010J01012,21131.0,TEJASNET,TEJAS NETWORKS LIMITED,1364.4,,,0.05,1.0,EQUITY,,NSE
NSE_EQ|INE869Y01010,3275.0,TEMBO,TEMBO GLOBAL IND LTD,229.45,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE482B01010,19292.0,TERASOFT,TERA SOFTWARE LIMITED,73.8,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE435C01024,11549.0,TEXINFRA,TEXMACO INFRA & HOLDG LTD,137.05,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE141K01013,18214.0,TEXMOPIPES,TEXMO PIPE & PRODUCTS LTD,80.47,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE621L01012,21828.0,TEXRAIL,TEXMACO RAIL & ENG. LTD.,211.83,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE305A01015,3466.0,TFCILTD,TOURISM FINANCE CORP. OF,185.91,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE804H01012,14323.0,TFL,TRANSWARRANTY FIN. LTD.,20.93,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE797H01018,14607.0,TGBHOTELS,TGB BANQUETS&HOTELS LTD,14.06,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE0K6601012,23526.0,TGL,TEERTH GOPICON LIMITED,375.25,,,0.05,1200.0,EQUITY,,NSE
NSE_EQ|INE085J01014,18118.0,THANGAMAYL,THANGAMAYIL JEWELLERY LTD,1395.85,,,0.05,1.0,EQUITY,,NSE
NSE_EQ|INE924D01017,21427.0,THEINVEST,THE INVEST TRUST OF IND L,141.7,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE121N01019,19279.0,THEJO,THEJO ENGINEERING LIMITED,2774.2,,,0.05,1.0,EQUITY,,NSE
NSE_EQ|INE083B01024,14485.0,THEMISMED,THEMIS MEDICARE LTD.,218.54,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE152A01029,3475.0,THERMAX,THERMAX LTD,5397.1,,,0.05,1.0,EQUITY,,NSE
NSE_EQ|INE332A01027,3481.0,THOMASCOOK,THOMAS COOK (INDIA) LTD,217.31,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE480M01011,31021.0,THOMASCOTT,THOMAS SCOTT (INDIA) LTD,234.55,,,0.05,1.0,EQUITY,,NSE
NSE_EQ|INE594H01019,17032.0,THYROCARE,THYROCARE TECH LTD,661.75,,,0.05,1.0,EQUITY,,NSE
NSE_EQ|INE133E01013,19196.0,TI,TILAKNAGAR INDUSTRIES LTD,277.25,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE484C01030,14019.0,TIDEWATER,TIDE WATER OIL LTD,1893.85,,,0.05,1.0,EQUITY,,NSE
NSE_EQ|INE545H01011,14223.0,TIIL,TECHNOCRAFT IND LTD,2735.75,,,0.05,1.0,EQUITY,,NSE
NSE_EQ|INE974X01010,312.0,TIINDIA,TUBE INVEST OF INDIA LTD,4085.45,,,0.05,1.0,EQUITY,,NSE
NSE_EQ|INE440L01017,25486.0,TIJARIA,TIJARIA POLYPIPES LTD,22.12,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE806C01018,11624.0,TIL,TIL LTD,258.75,,,0.05,1.0,EQUITY,,NSE
NSE_EQ|INE0IJY01014,7800.0,TIMESCAN,TIMESCAN LOGISTICS IND L,64.35,,,0.05,2000.0,EQUITY,,NSE
NSE_EQ|INE289C01025,11217.0,TIMESGTY,TIMES GUARANTY LIMITED,112.0,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE508G01029,14707.0,TIMETECHNO,TIME TECHNOPLAST LTD.,295.55,,,0.05,1.0,EQUITY,,NSE
NSE_EQ|INE325A01013,14198.0,TIMKEN,TIMKEN INDIA LTD.,4140.35,,,0.05,1.0,EQUITY,,NSE
NSE_EQ|INE0LQS01015,11374.0,TIPSFILMS,TIPS FILMS LIMITED,575.55,,,0.05,1.0,EQUITY,,NSE
NSE_EQ|INE716B01029,9117.0,TIPSINDLTD,TIPS INDUSTRIES LIMITED,466.0,,,0.05,1.0,EQUITY,,NSE
NSE_EQ|INE338A01024,3496.0,TIRUMALCHM,THIRUMALAI CHEMICALS LTD,287.2,,,0.05,1.0,EQUITY,,NSE
NSE_EQ|INE238Y01018,21868.0,TIRUPATI,SHREE TIRUPATI BALAJEE,541.0,,,0.05,250.0,EQUITY,,NSE
NSE_EQ|INE319Y01024,22282.0,TIRUPATIFL,TIRUPATI FORGE LIMITED,18.69,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE615H01020,15414.0,TITAGARH,TITAGARH RAIL SYSTEMS LTD,1417.2,,,0.05,1.0,EQUITY,,NSE
NSE_EQ|INE280A01028,3506.0,TITAN,TITAN COMPANY LIMITED,3382.3,,,0.05,1.0,EQUITY,,NSE
NSE_EQ|INE668A01016,10945.0,TMB,TAMILNAD MERCA BANK LTD,472.45,,,0.05,1.0,EQUITY,,NSE
NSE_EQ|INF277KA1364,8882.0,TNIDETF,TATAAML - TNIDETF,81.77,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE148A01019,3509.0,TNPETRO,TAMILNADU PETROPRODUCTS L,86.71,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE107A01015,3980.0,TNPL,TAMILNADU NEWSPRT & PAPER,263.16,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE141D01018,9884.0,TNTELE,TAMILNADU TELECOMMUNICATI,10.81,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE932C01012,3837.0,TOKYOPLAST,TOKYO PLAST INTL LTD,110.99,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE685A01028,3518.0,TORNTPHARM,TORRENT PHARMACEUTICALS L,2893.5,,,0.05,1.0,EQUITY,,NSE
NSE_EQ|INE813H01021,13786.0,TORNTPOWER,TORRENT POWER LTD,1609.0,,,0.05,1.0,EQUITY,,NSE
NSE_EQ|INE336X01012,22423.0,TOTAL,TOTAL TRANSPORT SYS LTD,101.67,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE486Y01013,16908.0,TOUCHWOOD,TOUCHWOOD ENTERTAIN LTD.,146.09,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE065J01024,16996.0,TPHQ,TEAMO PRODUCTIONS HQ LTD,1.13,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE725H08147,20622.0,TPL26,TPL REPO RATE LINK2026SRL,,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE413G01022,9219.0,TPLPLASTEH,TPL PLASTECH LIMITED,89.38,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE0HMF01019,11582.0,TRACXN,TRACXN TECHNOLOGIES LTD,87.07,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE0NVI01020,19801.0,TRANSTEEL,TRANSTEEL SEATING TECH L,71.2,,,0.05,2000.0,EQUITY,,NSE
NSE_EQ|INE792X01016,21260.0,TRANSWIND,TRANSWIND INFRA LIMITED,23.1,,,0.05,4000.0,EQUITY,,NSE
NSE_EQ|INE040M01013,25082.0,TREEHOUSE,TREE HOUSE EDU LTD,24.33,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE00CA01015,7605.0,TREJHARA,TREJHARA SOLUTIONS LTD,160.76,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE0O3901029,17795.0,TREL,TRANSINDIA REAL ESTATE L,43.31,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE849A01020,1964.0,TRENT,TRENT LTD,5028.05,,,0.05,1.0,EQUITY,,NSE
NSE_EQ|INE391D01019,17991.0,TRF,TRF LIMITED,638.05,,,0.05,1.0,EQUITY,,NSE
NSE_EQ|INE064C01022,9685.0,TRIDENT,TRIDENT LIMITED,40.48,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE0LWY01029,17210.0,TRIDHYA,TRIDHYA TECH LIMITED,31.85,,,0.05,3000.0,EQUITY,,NSE
NSE_EQ|INE948A01012,5428.0,TRIGYN,TRIGYN TECHNOLOGIES LTD,122.49,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE763I01026,15178.0,TRIL,TRANS & RECTI. LTD,805.45,,,0.05,1.0,EQUITY,,NSE
NSE_EQ|INE152M01016,25584.0,TRITURBINE,TRIVENI TURBINE LIMITED,567.55,,,0.05,1.0,EQUITY,,NSE
NSE_EQ|INE256C01024,13081.0,TRIVENI,TRIVENI ENGG. & INDS. LTD,372.15,,,0.05,1.0,EQUITY,,NSE
NSE_EQ|INE615R01029,9378.0,TRU,TRUCAP FINANCE LIMITED,52.41,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE0SWN01019,23417.0,TRUST,TRUST FINTECH LIMITED,212.0,,,0.05,1200.0,EQUITY,,NSE
NSE_EQ|INE910C01018,11369.0,TTKHLTCARE,TTK HEALTHCARE LIMITED,1479.8,,,0.05,1.0,EQUITY,,NSE
NSE_EQ|INE690A01028,3546.0,TTKPRESTIG,TTK PRESTIGE LTD,743.9,,,0.05,1.0,EQUITY,,NSE
NSE_EQ|INE592B01016,14314.0,TTL,T T LIMITED,103.59,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE517B01013,8954.0,TTML,TATA TELESERV(MAHARASTRA),80.96,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE886H01027,14208.0,TV18BRDCST,TV18 BROADCAST LIMITED,44.62,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE236G01019,11265.0,TVSELECT,TVS ELECTRONICS LTD,316.7,,,0.05,1.0,EQUITY,,NSE
NSE_EQ|INE105A01035,29008.0,TVSHLTD,TVS HOLDINGS LIMITED,11997.2,,,0.05,1.0,EQUITY,,NSE
NSE_EQ|INE494B01023,8479.0,TVSMOTOR,TVS MOTOR COMPANY  LTD,2420.5,,,0.05,1.0,EQUITY,,NSE
NSE_EQ|INE395N01027,18151.0,TVSSCS,TVS SUPPLY CHAIN SOL L,176.8,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE421C01016,14245.0,TVSSRICHAK,TVS SRICHAKRA LIMITED,4321.4,,,0.05,1.0,EQUITY,,NSE
NSE_EQ|INE038F01029,11275.0,TVTODAY,TV TODAY NETWORK LTD,227.8,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE871L01013,18508.0,TVVISION,TV VISION LIMITED,6.76,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE686F01025,16713.0,UBL,UNITED BREWERIES LTD,2129.5,,,0.05,1.0,EQUITY,,NSE
NSE_EQ|INE139B01016,3570.0,UCAL,UCAL LIMITED,166.47,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE00NI01015,4212.0,UCL,USHANTI COLOUR CHEM LTD,52.0,,,0.05,2000.0,EQUITY,,NSE
NSE_EQ|INE691A01018,11223.0,UCOBANK,UCO BANK,57.3,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE225C01029,7276.0,UDAICEMENT,UDAIPUR CEMENT WORKS LTD,39.37,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INF789F01WC8,30959.0,UDAIPIGIII,UTIAMC - UDAIPIGIII,,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INF789F01WA2,30960.0,UDAIPIPIII,UTIAMC - UDAIPIPIII,,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE851I01011,19113.0,UDS,UPDATER SERVICES LIMITED,300.5,,,0.05,1.0,EQUITY,,NSE
NSE_EQ|INF789F01WU0,29982.0,UFDQIPIGVI,UTIAMC - UFDQIPIGVI,,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INF789F01WS4,29983.0,UFDQIPIPVI,UTIAMC - UFDQIPIPVI,,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INF789F01WT2,29984.0,UFDQIPIRVI,UTIAMC - UFDQIPIRVI,,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INF789F01WR6,29869.0,UFDS2QPIG5,UTIAMC - UFDS2QPIG5,,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INF789F01WP0,29870.0,UFDS2QPIP5,UTIAMC - UFDS2QPIP5,,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INF789F01HC9,25308.0,UFIQIPRGVI,UTI-FIIF II-QIP- VI-RG,,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INF789F01HA3,25311.0,UFIQIPRPVI,UTI-FIIF II-QIP- VI-RDP,,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INF789F01HB1,25314.0,UFIQIPRRVI,UTI-FIIF II-QIP- VI-RDR,,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INF789F01GW9,23845.0,UFIS2QPRG5,UTI-FIIF II-QIP- V-RG,,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INF789F01GU3,23848.0,UFIS2QPRP5,UTI-FIIF II-QIP- V-RDP,,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INF789F01GV1,23851.0,UFIS2QPRR5,UTI-FIIF II-QIP- V-RDR,,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE516A01017,1053.0,UFLEX,UFLEX LIMITED,467.25,,,0.05,1.0,EQUITY,,NSE
NSE_EQ|INE527H01019,9039.0,UFO,UFO MOVIEZ INDIA LTD.,124.78,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE071E01023,19578.0,UGARSUGAR,THE UGAR SUGAR WORKS LTD,82.12,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE583D01011,5313.0,UGROCAP,UGRO CAPITAL LIMITED,276.65,,,0.05,1.0,EQUITY,,NSE
NSE_EQ|INF789F01FS9,24100.0,UIAIPRGIII,UTI-FIIF AIP - III - RG,,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INF789F01FQ3,24103.0,UIAIPRPIII,UTI-FIIF AIP - III - RDP,,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE551W01018,15228.0,UJJIVANSFB,UJJIVAN SMALL FINANC BANK,49.78,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE481G01011,11532.0,ULTRACEMCO,ULTRATECH CEMENT LIMITED,11044.8,,,0.05,1.0,EQUITY,,NSE
NSE_EQ|INE067901012,13349.0,UMA,UMA CONVERTER LIMITED,25.55,,,0.05,4000.0,EQUITY,,NSE
NSE_EQ|INE0GIU01018,8845.0,UMAEXPORTS,UMA EXPORTS LIMITED,84.19,,,0.01,1.0,EQUITY,,NSE
NSE_EQ|INE864B01027,11387.0,UMANGDAIRY,UMANG DAIRIES LIMITED,95.17,,,0.01,1.0,EQUITY,,NSE
